postal_code,district,district_grp,state,zone,metro,tier,city
312601,chittorgarh,chittorgarh,rajasthan,north,no,tier3,nimbahera
312602,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312603,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312604,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chhoti sadri
312605,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312606,chittorgarh,chittorgarh,rajasthan,north,no,tier3,nimbahera
312612,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312613,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312614,chittorgarh,chittorgarh,rajasthan,north,no,tier3,nimbahera
312615,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312616,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312617,chittorgarh,chittorgarh,rajasthan,north,no,tier3,nimbahera
312619,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312620,chittorgarh,chittorgarh,rajasthan,north,no,tier3,baran
312622,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312623,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312624,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312625,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312626,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312627,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
312901,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
313001,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313002,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313003,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313004,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313011,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313015,udaipur,udaipur,rajasthan,north,no,tier3,girwa
313022,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313024,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313026,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313027,udaipur,udaipur,rajasthan,north,no,tier3,salumbar
313031,udaipur,udaipur,rajasthan,north,no,tier3,girwa
313038,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313201,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313202,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313203,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313204,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313205,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313206,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313207,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313211,rajsamand,rajsamand,rajasthan,north,no,tier3,dariba
313301,rajsamand,rajsamand,rajasthan,north,no,tier3,nathdwara
313321,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313322,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313323,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313324,rajsamand,rajsamand,rajasthan,north,no,tier3,rajsamand
313325,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313327,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313328,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313329,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313330,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313331,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313332,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313333,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313334,rajsamand,rajsamand,rajasthan,north,no,tier3,rajsamand
313341,rajsamand,rajsamand,rajasthan,north,no,tier3,rajsamand
313342,rajsamand,rajsamand,rajasthan,north,no,tier3,udaipur
313601,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313602,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313603,udaipur,udaipur,rajasthan,north,no,tier3,bhinder
313604,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313611,udaipur,udaipur,rajasthan,north,no,tier3,dhariawad
313701,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313702,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313703,udaipur,udaipur,rajasthan,north,no,tier3,girwa
313704,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313705,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313706,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313708,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313801,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313802,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313803,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313804,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313901,udaipur,udaipur,rajasthan,north,no,tier3,girwa
313902,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313903,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313904,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313905,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
313906,udaipur,udaipur,rajasthan,north,no,tier3,udaipur
314001,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314011,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314021,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314022,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314023,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314024,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314025,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314026,dungarpur,dungarpur,rajasthan,north,no,tier3,galiakot
314027,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314028,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314029,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314030,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314031,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314032,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314034,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314035,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314036,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314037,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314038,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314401,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314402,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314403,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314404,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314406,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314801,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
314804,dungarpur,dungarpur,rajasthan,north,no,tier3,dungarpur
321001,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321021,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321022,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321023,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321024,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321025,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321026,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321028,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321201,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321202,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321203,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321204,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321205,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321206,bharatpur,bharatpur,rajasthan,north,no,tier3,karauli
321301,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321302,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321303,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321401,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321402,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321403,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321404,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321405,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321406,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321407,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321408,bharatpur,bharatpur,rajasthan,north,no,tier3,weir
321409,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321410,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321411,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321601,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321602,bharatpur,bharatpur,rajasthan,north,no,tier3,nadbai
321605,alwar,alwar,rajasthan,north,no,tier3,alwar
321606,alwar,alwar,rajasthan,north,no,tier3,kherli
321607,alwar,alwar,rajasthan,north,no,tier3,alwar
321608,dausa,dausa,rajasthan,north,no,tier3,mahwa
321609,dausa,dausa,rajasthan,north,no,tier3,mahwa
321610,karauli,karauli,rajasthan,north,no,tier3,todabhim
321611,karauli,karauli,rajasthan,north,no,tier3,todabhim
321612,dausa,dausa,rajasthan,north,no,tier3,dausa
321613,dausa,dausa,rajasthan,north,no,tier3,dausa
321614,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321615,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
321633,alwar,alwar,rajasthan,north,no,tier3,dausa
321642,bharatpur,bharatpur,rajasthan,north,no,tier3,bharatpur
322001,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,sawai madhopur
322021,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322023,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322024,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322025,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322026,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,phalodi
322027,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322028,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322029,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322030,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322033,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,karauli
322034,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322201,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,gangapur city
322202,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,mahu kalan
322203,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322204,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322205,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,gangapur
322211,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322212,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322213,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322214,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,sikar
322215,karauli,karauli,rajasthan,north,no,tier3,karauli
322216,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322218,karauli,karauli,rajasthan,north,no,tier3,karauli
322219,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322220,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322230,karauli,karauli,rajasthan,north,no,tier3,hindaun city
322234,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322236,karauli,karauli,rajasthan,north,no,tier3,karauli
322238,karauli,karauli,rajasthan,north,no,tier3,todabhim
322240,dausa,dausa,rajasthan,north,no,tier3,dausa
322241,karauli,karauli,rajasthan,north,no,tier3,karauli
322242,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322243,karauli,karauli,rajasthan,north,no,tier3,karauli
322249,karauli,karauli,rajasthan,north,no,tier3,karauli
322251,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322252,karauli,karauli,rajasthan,north,no,tier3,swaimadhopur
322254,karauli,karauli,rajasthan,north,no,tier3,karauli
322255,karauli,karauli,rajasthan,north,no,tier3,karauli
322701,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322702,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322703,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
322704,sawai madhopur,sawai madhopur,rajasthan,north,no,tier3,swaimadhopur
323001,bundi,bundi,rajasthan,north,no,tier3,bundi
323021,bundi,bundi,rajasthan,north,no,tier3,bundi
323022,bundi,bundi,rajasthan,north,no,tier3,bundi
323023,bundi,bundi,rajasthan,north,no,tier3,bundi
323024,bundi,bundi,rajasthan,north,no,tier3,bundi
323025,bundi,bundi,rajasthan,north,no,tier3,bundi
323026,bundi,bundi,rajasthan,north,no,tier3,bundi
323301,bundi,bundi,rajasthan,north,no,tier3,bundi
323302,bundi,bundi,rajasthan,north,no,tier3,bundi
323303,chittorgarh,chittorgarh,rajasthan,north,no,tier3,rawatbhata
323304,chittorgarh,chittorgarh,rajasthan,north,no,tier3,chittorgarh
323305,chittorgarh,chittorgarh,rajasthan,north,no,tier3,rawatbhata
323306,chittorgarh,chittorgarh,rajasthan,north,no,tier3,kota
323307,chittorgarh,chittorgarh,rajasthan,north,no,tier3,rawatbhata
323601,bundi,bundi,rajasthan,north,no,tier3,keshoraipatan
323602,bundi,bundi,rajasthan,north,no,tier3,keshoraipatan
323603,bundi,bundi,rajasthan,north,no,tier3,lakheri
323613,bundi,bundi,rajasthan,north,no,tier3,bundi
323614,bundi,bundi,rajasthan,north,no,tier3,bundi
323615,bundi,bundi,rajasthan,north,no,tier3,lakheri
323616,bundi,bundi,rajasthan,north,no,tier3,bundi
323801,bundi,bundi,rajasthan,north,no,tier3,bundi
323802,bundi,bundi,rajasthan,north,no,tier3,bundi
323803,bundi,bundi,rajasthan,north,no,tier3,bundi
324001,kota,kota,rajasthan,north,yes,tier2,kota
324002,kota,kota,rajasthan,north,yes,tier2,kota
324003,kota,kota,rajasthan,north,yes,tier2,kota
324004,kota,kota,rajasthan,north,yes,tier2,kota
324005,kota,kota,rajasthan,north,yes,tier2,kota
324006,kota,kota,rajasthan,north,yes,tier2,kota
324007,kota,kota,rajasthan,north,yes,tier2,kota
324008,kota,kota,rajasthan,north,yes,tier2,kota
324009,kota,kota,rajasthan,north,yes,tier2,kota
324010,kota,kota,rajasthan,north,yes,tier2,kota
325001,kota,kota,rajasthan,north,yes,tier2,kota
325003,kota,kota,rajasthan,north,yes,tier2,kota
325004,kota,kota,rajasthan,north,yes,tier2,kota
325009,kota,kota,rajasthan,north,yes,tier2,kota
325201,kota,kota,rajasthan,north,yes,tier2,kota
325202,baran,baran,rajasthan,north,no,tier3,kota
325203,kota,kota,rajasthan,north,yes,tier2,kota
325204,kota,kota,rajasthan,north,yes,tier2,kota
325205,baran,baran,rajasthan,north,no,tier3,baran
325206,baran,baran,rajasthan,north,no,tier3,kota
325207,kota,kota,rajasthan,north,yes,tier2,jhalawar
325208,kota,kota,rajasthan,north,yes,tier2,kota
325209,baran,baran,rajasthan,north,no,tier3,kota
325214,kota,kota,rajasthan,north,yes,tier2,baran
325215,baran,baran,rajasthan,north,no,tier3,baran
325216,baran,baran,rajasthan,north,no,tier3,baran
325217,baran,baran,rajasthan,north,no,tier3,baran
325218,baran,baran,rajasthan,north,no,tier3,baran
325219,baran,baran,rajasthan,north,no,tier3,baran
325220,baran,baran,rajasthan,north,no,tier3,kota
325221,baran,baran,rajasthan,north,no,tier3,kota
325222,baran,baran,rajasthan,north,no,tier3,baran
325223,baran,baran,rajasthan,north,no,tier3,baran
325224,baran,baran,rajasthan,north,no,tier3,kota
325601,kota,kota,rajasthan,north,yes,tier2,sangod
325602,kota,kota,rajasthan,north,yes,tier2,kota
326001,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326021,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326022,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326023,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326024,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326033,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326034,jhalawar,jhalawar,rajasthan,north,no,tier3,pirawa
326035,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326036,baran,baran,rajasthan,north,no,tier3,jhalawar
326037,jhalawar,jhalawar,rajasthan,north,no,tier3,manohar thana
326038,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326039,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326501,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326502,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326512,kota,kota,rajasthan,north,yes,tier2,jhalawar
326513,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326514,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326515,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326516,jhalawar,jhalawar,rajasthan,north,no,tier3,jhalawar
326517,kota,kota,rajasthan,north,yes,tier2,kota
326518,kota,kota,rajasthan,north,yes,tier2,kota
326519,kota,kota,rajasthan,north,yes,tier2,kota
326520,kota,kota,rajasthan,north,yes,tier2,kota
326529,kota,kota,rajasthan,north,yes,tier2,kota
326530,kota,kota,rajasthan,north,yes,tier2,suket
327001,banswara,banswara,rajasthan,north,no,tier3,banswara
327021,banswara,banswara,rajasthan,north,no,tier3,banswara
327022,banswara,banswara,rajasthan,north,no,tier3,banswara
327023,banswara,banswara,rajasthan,north,no,tier3,banswara
327024,banswara,banswara,rajasthan,north,no,tier3,banswara
327025,banswara,banswara,rajasthan,north,no,tier3,banswara
327026,banswara,banswara,rajasthan,north,no,tier3,banswara
327027,banswara,banswara,rajasthan,north,no,tier3,banswara
327031,banswara,banswara,rajasthan,north,no,tier3,banswara
327032,banswara,banswara,rajasthan,north,no,tier3,banswara
327034,banswara,banswara,rajasthan,north,no,tier3,banswara
327601,banswara,banswara,rajasthan,north,no,tier3,banswara
327602,banswara,banswara,rajasthan,north,no,tier3,banswara
327603,banswara,banswara,rajasthan,north,no,tier3,banswara
327604,banswara,banswara,rajasthan,north,no,tier3,banswara
327605,banswara,banswara,rajasthan,north,no,tier3,banswara
327606,banswara,banswara,rajasthan,north,no,tier3,banswara
327608,banswara,banswara,rajasthan,north,no,tier3,banswara
327801,banswara,banswara,rajasthan,north,no,tier3,kushalgarh
328001,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328021,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328022,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328023,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328024,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328025,dholpur,dholpur,rajasthan,north,no,tier3,rajakhera
328026,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328027,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328028,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328029,dholpur,dholpur,rajasthan,north,no,tier3,rajakhera
328030,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328031,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
328041,dholpur,dholpur,rajasthan,north,no,tier3,dholpur
331001,churu,churu,rajasthan,north,no,tier3,churu
331021,churu,churu,rajasthan,north,no,tier3,ratannagar
331022,churu,churu,rajasthan,north,no,tier3,ratangarh
331023,churu,churu,rajasthan,north,no,tier3,sadulpur
331024,sikar,sikar,rajasthan,north,no,tier3,fatehpur
331025,jhujhunu,jhujhunu,rajasthan,north,no,tier3,jhujhunu
331026,jhujhunu,jhujhunu,rajasthan,north,no,tier3,jhujhunu
331027,jhujhunu,jhujhunu,rajasthan,north,no,tier3,bissau
331028,jhujhunu,jhujhunu,rajasthan,north,no,tier3,jhujhunu
331029,churu,churu,rajasthan,north,no,tier3,churu
331030,jhujhunu,jhujhunu,rajasthan,north,no,tier3,jhujhunu
331031,churu,churu,rajasthan,north,no,tier3,churu
331301,churu,churu,rajasthan,north,no,tier3,churu
331302,churu,churu,rajasthan,north,no,tier3,taranagar
331303,churu,churu,rajasthan,north,no,tier3,churu
331304,churu,churu,rajasthan,north,no,tier3,taranagar
331305,churu,churu,rajasthan,north,no,tier3,churu
331402,churu,churu,rajasthan,north,no,tier3,sardarshahar
331403,churu,churu,rajasthan,north,no,tier3,sardarshahar
331411,churu,churu,rajasthan,north,no,tier3,sardarshahar
331501,churu,churu,rajasthan,north,no,tier3,bidasar
331502,churu,churu,rajasthan,north,no,tier3,chhapar
331503,churu,churu,rajasthan,north,no,tier3,churu
331504,churu,churu,rajasthan,north,no,tier3,ratangarh
331505,churu,churu,rajasthan,north,no,tier3,churu
331506,churu,churu,rajasthan,north,no,tier3,churu
331507,churu,churu,rajasthan,north,no,tier3,sujangarh
331517,churu,churu,rajasthan,north,no,tier3,churu
331518,churu,churu,rajasthan,north,no,tier3,churu
331701,churu,churu,rajasthan,north,no,tier3,churu
331801,churu,churu,rajasthan,north,no,tier3,churu
331802,churu,churu,rajasthan,north,no,tier3,rajaldesar
331803,churu,churu,rajasthan,north,no,tier3,sri dungargarh
331811,churu,churu,rajasthan,north,no,tier3,churu
332001,sikar,sikar,rajasthan,north,no,tier3,sikar
332002,sikar,sikar,rajasthan,north,no,tier3,sikar
332021,sikar,sikar,rajasthan,north,no,tier3,sikar
332023,sikar,sikar,rajasthan,north,no,tier3,sikar
332024,sikar,sikar,rajasthan,north,no,tier3,sikar
332025,sikar,sikar,rajasthan,north,no,tier3,sikar
332026,sikar,sikar,rajasthan,north,no,tier3,sikar
332027,sikar,sikar,rajasthan,north,no,tier3,sikar
332028,sikar,sikar,rajasthan,north,no,tier3,sikar
332029,sikar,sikar,rajasthan,north,no,tier3,sikar
332030,sikar,sikar,rajasthan,north,no,tier3,sikar
332031,sikar,sikar,rajasthan,north,no,tier3,sikar
332041,sikar,sikar,rajasthan,north,no,tier3,sikar
332042,sikar,sikar,rajasthan,north,no,tier3,sikar
